Date,Lower Modal Price,Upper Model Price
2020-11-01,3268.7313132292566,4552.551888704789
2020-12-01,3141.3060598169677,4820.140278371143
2021-01-01,3030.870177979805,4949.26678678642
2021-02-01,2943.4045910074565,5026.467581651127
2021-03-01,2880.7588055131673,5085.790318627768
2021-04-01,3016.0571922291347,5316.598927300451
2021-05-01,2954.6195388131655,5333.433795299341
2021-06-01,2843.0785509216676,5289.738066823204
2021-07-01,2813.639805434238,5320.407075293864
2021-08-01,2744.305732124582,5305.162549314382
2021-09-01,2494.0402929751867,5104.350160922933
2021-10-01,2505.0346236577116,5161.244565854764
2021-11-01,2609.730461298547,5338.688867266297
2021-12-01,2666.371278187814,5459.34544694046
2022-01-01,2666.9739651012806,5517.580378860422
2022-02-01,2655.691237553841,5559.196322575615
2022-03-01,2642.135676762391,5594.980256016552
2022-04-01,2814.07839667604,5813.556656086575
2022-05-01,2775.473736080135,5819.574227354869
2022-06-01,2678.3325113448154,5768.30825402454
