Date,Lower Modal Price,Upper Model Price
2020-04-01,-3107181612.3681626,3107189264.3380923
2020-05-01,-3973265473.061529,3973272919.377432
2020-06-01,-4642933852.89189,4642937901.52804
2020-07-01,-5223494642.71937,5223498691.277168
2020-08-01,-5745261799.996392,5745265848.544967
2020-09-01,-6223390601.904541,6223394650.45203
2020-10-01,-6667314296.379037,6667318344.926398
2020-11-01,-7083470018.0894,7083476022.313693
2020-12-01,-7476499119.17406,7476503547.94461
2021-01-01,-7849874869.343991,7849877261.46421
2021-02-01,-8206277324.88045,8206283265.178807
2021-03-01,-8547834150.356296,8547839959.480563
2021-04-01,-10307133015.376318,10307138950.506598
2021-05-01,-11094306018.278238,11094311768.241755
2021-06-01,-11763027103.769909,11763041767.48436
2021-07-01,-12388514092.95796,12388528756.877962
2021-08-01,-12983095824.451283,12983110488.395485
2021-09-01,-13551524069.703068,13551538733.650116
2021-10-01,-14097040177.731932,14097054841.679316
2021-11-01,-14622220047.237762,14622229644.446144
