Date,Lower Modal Price,Upper Model Price
2020-06-01,3630.9039070956705,3971.082810040134
2020-07-01,3561.769799022939,4041.7291757223948
2020-08-01,3509.03340186821,4095.583578261499
2020-09-01,3464.6693057769758,4140.6558420511765
2020-10-01,3422.2526158191736,4176.750363322608
2020-11-01,3302.8508695383453,4128.1456053733245
2020-12-01,3264.9480025740518,4155.166959631278
2021-01-01,3297.9608584106736,4246.815965220125
2021-02-01,3269.9017358312594,4273.8903455715
2021-03-01,3242.6721018009002,4298.865263040486
2021-04-01,3216.9338484279265,4322.8203304255985
2021-05-01,3192.5003233575453,4345.864841706835
2021-06-01,3095.085198020377,4444.373878203424
2021-07-01,3010.516591979578,4529.780655789065
2021-08-01,2934.7758349681117,4606.148700949758
2021-09-01,2865.542111227225,4675.798339148529
2021-10-01,2799.8409955842117,4738.6963547048645
2021-11-01,2747.8051353145056,4806.970614325478
2021-12-01,2688.627185204082,4861.242804198695
2022-01-01,2663.5681895182142,4943.069452363118
