Date,Lower Modal Price,Upper Model Price
2020-09-01,3130.5361973834806,3979.7671355667
2020-10-01,2701.0823307801793,3976.991968325564
2020-11-01,2637.483392214761,4225.817001060434
2020-12-01,2620.693091617866,4469.5798485745945
2021-01-01,2652.861684306905,4729.850111536706
2021-02-01,2603.681564478293,4886.039616162937
2021-03-01,2514.162165293056,4983.33322516213
2021-04-01,2586.6019388496134,5229.520780315202
2021-05-01,2491.8295590784255,5297.756768483574
2021-06-01,2302.782992803568,5262.753692752661
2021-07-01,2335.000021783222,5441.389671869418
2021-08-01,2277.6687564550894,5523.8406568895925
2021-09-01,1974.9237975700269,5400.355505144711
2021-10-01,1687.3667146018236,5288.710898398267
2021-11-01,1675.6059843284904,5444.3321757094545
2021-12-01,1687.6327003244844,5616.637017335354
2022-01-01,1750.7087016080488,5833.6964880633195
2022-02-01,1761.790194192551,5992.824051539019
2022-03-01,1715.654192483301,6087.101959310897
2022-04-01,1818.5872857667082,6326.218365492823
