Date,Lower Modal Price,Upper Model Price
2020-11-01,3137.710375744902,4125.04411447219
2020-12-01,3147.8219103262686,4487.350646956158
2021-01-01,2999.0698925622987,4575.554372585497
2021-02-01,2739.926094863855,4491.965425509372
2021-03-01,2767.0105587443027,4655.214272252128
2021-04-01,2622.2370946336405,4619.007097935276
2021-05-01,2566.023385073686,4652.92565230471
2021-06-01,2513.196343554009,4674.895219133107
2021-07-01,2358.761151339093,4583.179578165772
2021-08-01,2299.5642604982113,4577.0197205428085
2021-09-01,2306.1164282826257,4628.73693311974
2021-10-01,2292.6462103749177,4653.959426297961
2021-11-01,2255.3694572120303,4663.396874034316
2021-12-01,2459.8164190718153,4907.857607585592
2022-01-01,2444.008994887613,4926.505253318722
2022-02-01,2244.4514162355663,4756.754032826837
2022-03-01,2360.3126085894583,4898.504789790565
2022-04-01,2277.8452033624144,4838.625752389178
2022-05-01,2267.1919191328325,4850.505584796602
2022-06-01,2268.7711149468773,4872.076741789035
