Date,Lower Modal Price,Upper Model Price
2017-06-01,1096.6665482383273,1982.8064573926954
2017-07-01,899.2563410490311,2303.985370194362
2017-08-01,702.9939247240015,2510.7285338219217
2017-09-01,534.0237579016575,2676.1986893235116
2017-10-01,388.49356580975837,2820.7232310110753
2017-11-01,258.74688875568427,2950.1971351951815
2017-12-01,140.51420506322893,3068.377206047576
2018-01-01,31.205411314154617,3177.7802796828882
2018-02-01,-70.17021830602266,3280.8744350578827
2018-03-01,-171.08036882035958,3372.6544600002003
2018-04-01,-204.56281338945223,3521.9009967695483
2018-05-01,-254.98619477436182,3645.6022464700436
2018-06-01,-660.0440706752277,3410.534988454383
2018-07-01,-695.58332842812,3538.6825859382825
2018-08-01,-769.7706322068591,3621.384237786364
2018-09-01,-846.4487415257004,3695.814029512732
2018-10-01,-919.8266270346958,3768.535044122712
2018-11-01,-990.7365656033337,3839.2651470861174
2018-12-01,-1059.549516316249,3908.044177147956
2019-01-01,-1126.4551249267558,3975.0180085038855
