Date,Lower Modal Price,Upper Model Price
2020-11-01,3480.054540453499,4173.126481956555
2020-12-01,3413.5025727229686,4472.541176808915
2021-01-01,3375.33216129505,4709.01080330092
2021-02-01,3286.512070177851,4847.648765693315
2021-03-01,3141.2585290793836,4899.510578163639
2021-04-01,3243.044480072523,5178.221097056894
2021-05-01,3110.4641012411917,5207.674012729016
2021-06-01,2933.764032693666,5181.354497375193
2021-07-01,2816.4662671925234,5204.987928674278
2021-08-01,2667.9354815381903,5189.523916115781
2021-09-01,2580.054833833401,5228.032453467281
2021-10-01,2493.3181563505664,5261.905266257156
2021-11-01,2563.4229135805745,5482.844418950232
2021-12-01,2572.0892661113403,5640.500000034371
2022-01-01,2597.8429888607284,5808.804148139123
2022-02-01,2579.184418267643,5926.510718533935
2022-03-01,2488.093220799624,5964.34130255031
2022-04-01,2611.7106673225753,6211.9939549566425
2022-05-01,2518.581590777584,6238.74321524093
2022-06-01,2350.9188704637413,6187.212457472118
