Date,Lower Modal Price,Upper Model Price
2020-10-01,2917.0941291561753,3818.9114607675288
2020-11-01,2875.550339488611,4037.4899609663207
2020-12-01,2875.7189560899333,4208.314408662396
2021-01-01,2837.422380402186,4304.883123828936
2021-02-01,2859.2858045272224,4443.390856327257
2021-03-01,2832.936614996578,4522.713721385725
2021-04-01,2890.9185216059004,4678.837666371361
2021-05-01,2807.326739891005,4687.696593841376
2021-06-01,2722.3252802964944,4690.551329097256
2021-07-01,2686.8663452339433,4739.077759846874
2021-08-01,2632.6180598896476,4765.464254125194
2021-09-01,2504.79944904657,4715.3250655846205
2021-10-01,2310.955638967318,4628.943952689445
2021-11-01,2358.7454464820703,4772.9443990908285
2021-12-01,2429.4280864799284,4933.090261681942
2022-01-01,2411.81175943132,5000.436242913337
2022-02-01,2444.622274085853,5114.8606866022
2022-03-01,2424.23502633033,5173.370732767515
2022-04-01,2497.811252117891,5323.50832893271
2022-05-01,2424.9810001034148,5325.158863239468
