Date,Lower Modal Price,Upper Model Price
2020-11-01,3177.7801381542126,3932.6884613419056
2020-12-01,3024.2379222997542,4070.2016989372823
2021-01-01,3011.6010288031603,4268.404875508899
2021-02-01,3071.429345760424,4497.086375216024
2021-03-01,2992.820254534275,4560.596402609688
2021-04-01,2870.60346223174,4561.769181865834
2021-05-01,2719.240292192498,4519.901169052516
2021-06-01,2634.1356669891584,4533.581312859663
2021-07-01,2568.0995640491647,4557.841999196803
2021-08-01,2565.241556126562,4638.409646211838
2021-09-01,2569.0414129013834,4719.974226486836
2021-10-01,2424.111654232549,4648.1183432760145
2021-11-01,2520.6442474614396,4793.82793433087
2021-12-01,2644.6340630776567,4965.441648469105
2022-01-01,2691.750219273461,5058.7917978982605
2022-02-01,2670.593767237508,5082.611974311556
2022-03-01,2487.5714733915947,4943.422187842728
2022-04-01,2450.6296065443075,4949.268193899473
2022-05-01,2365.454564051256,4905.924571328456
2022-06-01,2321.8829868547045,4903.306252608004
