Date,Lower Modal Price,Upper Model Price
2020-11-01,3359.2446922481176,4311.477848680138
2020-12-01,3215.486851902713,4674.858050050894
2021-01-01,3107.7687620317447,4950.929277176409
2021-02-01,2950.237962927398,5111.378270464471
2021-03-01,2863.309797193868,5299.839433357713
2021-04-01,2908.925124504724,5592.348773130478
2021-05-01,2755.7574002863876,5665.149587189078
2021-06-01,2557.505887548155,5676.53232986
2021-07-01,2518.8393350625292,5834.270551266055
2021-08-01,2405.4591818309937,5906.293607648818
2021-09-01,2244.7000786578383,5921.60103735126
2021-10-01,2035.0786476254195,5879.985256372562
2021-11-01,1976.0159841584857,6028.962814942697
2021-12-01,1960.6729679088035,6219.221352377681
2022-01-01,1950.443876117893,6406.077373638931
2022-02-01,1879.300201747501,6523.719925748563
2022-03-01,1871.229264407516,6694.163871097454
2022-04-01,1948.9030348341412,6943.478170814019
2022-05-01,1838.009718003218,6998.455267588212
2022-06-01,1655.758621228454,6976.898446960805
