Date,Lower Modal Price,Upper Model Price
2020-11-01,1345.492526481885,3796.7693855569187
2020-12-01,207.60463298548302,2991.211674561416
2021-01-01,-147.69908855369135,2733.4542742628946
2021-02-01,-354.6072114411877,2560.8778885021943
2021-03-01,-305.2053963124572,2624.6565347629344
2021-04-01,-146.93504818211022,2790.353109211337
2021-05-01,225.98172898128746,3168.23579589748
2021-06-01,626.4950647566857,3573.0421297610847
2021-07-01,1651.707724367744,4602.721803741754
2021-08-01,930.3667856986203,3886.563184185032
2021-09-01,-172.66493242042498,2789.895580852085
2021-10-01,218.12204597298842,3186.7041747655267
2021-11-01,562.5583405035925,3529.7169699084434
2021-12-01,-269.33321083466285,2691.4297011686776
2022-01-01,-396.0269775335105,2560.0993632900704
2022-02-01,-477.35940521130533,2476.367570051524
2022-03-01,-420.5722696026803,2532.3966492991467
2022-04-01,-233.60314263746068,2719.725800584313
2022-05-01,66.95274077753879,3021.4545580435597
2022-06-01,627.6831178694738,3584.037850503263
