Date,Lower Modal Price,Upper Model Price
2020-11-01,898.9599528238914,2539.2833985199436
2020-12-01,347.38686399296046,2257.4548880221228
2021-01-01,53.93819246211979,2055.453855752904
2021-02-01,-98.98279239654232,1935.2709059426334
2021-03-01,-119.31332944509552,1930.0527693635286
2021-04-01,41.001908637705355,2097.8223826422545
2021-05-01,244.38152123878353,2305.148617509848
2021-06-01,749.5095294046353,2812.5690749585783
2021-07-01,1059.4596441237204,3124.0400908137003
2021-08-01,298.53278934519176,2364.3071757528423
2021-09-01,-204.9060872217367,1861.972210232542
2021-10-01,17.17142601825435,2085.2029821546244
2021-11-01,263.86414424267923,2330.8772790093763
2021-12-01,17.134696055615677,2083.613385048879
2022-01-01,-122.62586376172737,1943.7698193791798
2022-02-01,-243.1475251911878,1821.698460872608
2022-03-01,-203.70839985716304,1861.2376099086641
2022-04-01,-28.73928058798026,2036.581837491302
2022-05-01,378.12699083263124,2443.8380420688486
2022-06-01,809.6124498448487,2875.731785493611
