Date,Lower Modal Price,Upper Model Price
2012-12-01,-1156.0403563603268,-1127.3143410272091
2013-01-01,-2845.729221000102,-2730.539153088483
2013-02-01,-6464.819929287806,-6146.952312599554
2013-03-01,-14821.543557380986,-14045.014675740635
2013-04-01,-34542.28411746077,-32738.28801311584
2013-05-01,-79773.55232692775,-75674.31175321547
2013-06-01,-179981.78605671012,-170759.39985986956
2013-07-01,-403016.28001767135,-382360.7806687102
2013-08-01,-902357.9909795459,-856189.6017126882
2013-09-01,-2016322.223445197,-1913221.9849584773
2013-10-01,-4501022.223650394,-4270879.48891687
2013-11-01,-10045621.991776068,-9531985.784839023
2013-12-01,-22420306.82265882,-21274017.654579032
2014-01-01,-50031802.262600385,-47473712.25554309
2014-02-01,-111646248.66252434,-105937727.95116061
2014-03-01,-249138143.26912373,-236399479.63188297
2014-04-01,-555950089.1433196,-527523774.5830856
2014-05-01,-1240597059.7535512,-1177164011.6446707
2014-06-01,-2768374641.6735787,-2626824650.1636395
2014-07-01,-6177584280.345173,-5861717630.738361
