Date,Lower Modal Price,Upper Model Price
2020-11-01,-1581178749.963205,1581182270.8272383
2020-12-01,-2064405304.3545809,2064412134.9551892
2021-01-01,-2445583928.326164,2445593594.423099
2021-02-01,-2774403217.6900764,2774413903.437408
2021-03-01,-3068155192.906535,3068166538.4015055
2021-04-01,-3336141333.970514,3336150184.503629
2021-05-01,-3584143438.3552895,3584154900.890892
2021-06-01,-3816063295.264754,3816074536.2437367
2021-07-01,-4034675084.569838,4034683915.176374
2021-08-01,-4242035184.8595834,4242042929.686806
2021-09-01,-4439722425.858044,4439726219.222364
2021-10-01,-4628969653.606197,4628980174.92024
2021-11-01,-4742680599.981131,4742689582.1671505
2021-12-01,-4787860906.961258,4787861231.625967
2022-01-01,-4829432087.080694,4829428626.342712
2022-02-01,-4870451841.051836,4870444769.202915
2022-03-01,-4911115803.962573,4911106837.684201
2022-04-01,-4951442076.286575,4951437183.987295
2022-05-01,-4991446449.740624,4991437688.014651
2022-06-01,-5031129066.654817,5031123844.491588
