Date,Lower Modal Price,Upper Model Price
2020-11-01,1046.6259757476034,1404.8809620908735
2020-12-01,1011.2287564233488,1500.178306171304
2021-01-01,968.6649774943697,1556.4468326759015
2021-02-01,950.5427607823547,1621.8645962884727
2021-03-01,948.781219719948,1693.9901376963387
2021-04-01,915.4301351276413,1727.5832285901383
2021-05-01,864.1102869332515,1738.0256448255457
2021-06-01,830.0917361475716,1761.666615238723
2021-07-01,780.3895459954426,1766.2533834891767
2021-08-01,749.9333006018543,1787.247926754373
2021-09-01,707.6055821311503,1793.9372735661427
2021-10-01,691.4791432309918,1824.7114410723534
2021-11-01,668.7769904275307,1854.671687120489
2021-12-01,677.0236807813405,1912.8028261944871
2022-01-01,660.8870061583212,1944.4716765535327
2022-02-01,659.1150905413272,1988.9012127355265
2022-03-01,669.8064419678436,2043.5426714358537
2022-04-01,651.52646434754,2067.5838356135255
2022-05-01,610.9178038403819,2067.9963589224885
2022-06-01,578.4928678435061,2075.4510425455064
