Date,Lower Modal Price,Upper Model Price
2020-07-01,1469.8999761005514,1730.0862097996817
2020-08-01,1416.0135820618484,1783.9726037589644
2020-09-01,1374.6651058816326,1825.321079939182
2020-10-01,1339.8067307296492,1860.1794550911654
2020-11-01,1309.0958870261404,1890.8902987946742
2020-12-01,1281.3311627748944,1918.6550230459202
2021-01-01,1255.7988642485516,1944.187321572198
2021-02-01,1655.53587426236,2391.4540989871575
2021-03-01,1633.2154992823257,2413.7746570582044
2021-04-01,1612.1071524281124,2434.8887541158583
2021-05-01,1592.027638744907,2454.9682678520894
2021-06-01,1572.841905217375,2474.154001359408
2021-07-01,1552.4536198824608,2494.538034654933
2021-08-01,1532.9138770408592,2514.0777774720887
2021-09-01,1514.1231359846645,2532.8685185282848
2021-10-01,1496.0013463852329,2550.990308127716
2021-11-01,1478.4817759827902,2568.509878530159
2021-12-01,1461.5081006806283,2585.4835538323205
2022-01-01,1445.0322643953095,2601.95939011762
2022-02-01,1559.3685799022774,2748.3344873935825
