DateDate,Lower Modal Price,Upper Model Price
2014-12-01,4049.9601140180016,4050.0401185259693
2015-01-01,4049.145489859903,4049.258632854924
2015-02-01,4049.1327255076408,4049.271296745004
2015-03-01,4049.122171765718,4049.2821799749945
2015-04-01,4049.1126834536426,4049.2915780313833
2015-05-01,4049.1041472504944,4049.300116410423
2015-06-01,4049.0962964032574,4049.3079672650642
2015-07-01,4049.088989006603,4049.3152746572814
2015-08-01,4049.0821257517464,4049.3221379133347
2015-09-01,4049.0756343231847,4049.328629342313
2015-10-01,4049.0694601284554,4049.3348035318063
2015-11-01,4049.0635612328033,4049.3407033690773
2015-12-01,4049.0422103913447,4049.362286704872
2016-01-01,4048.225416553746,4048.5833127932547
2016-02-01,4048.2082719455934,4048.600356960778
2016-03-01,4048.192717752901,4048.616240570915
2016-04-01,4048.178042511742,4048.630825575733
2016-05-01,4048.164303174878,4048.644567088021
2016-06-01,4048.1513075239086,4048.657562746394
2016-07-01,4048.1389472452342,4048.669923020632
