DateDate,Lower Modal Price,Upper Model Price
2020-09-01,3706.9358332609613,5113.847311960416
2020-10-01,3680.791361843075,5459.703653154657
2020-11-01,3781.4778373547356,5751.528693360239
2020-12-01,3909.067319615749,5987.4216765803885
2021-01-01,4117.132355508799,6259.917504385975
2021-02-01,4084.058947388823,6266.569566566099
2021-03-01,4152.086467764877,6359.722891340629
2021-04-01,4188.922042465065,6412.8387511688
2021-05-01,4170.835267428823,6405.544837387987
2021-06-01,3806.3075022174753,6048.331853094126
2021-07-01,4000.6017048984795,6247.69131092898
2021-08-01,3854.343737052547,6105.015767371083
2021-09-01,3878.930441158146,6150.902912098222
2021-10-01,3898.658700335991,6184.720637402888
2021-11-01,3974.8420832963784,6270.45379642236
2021-12-01,4126.7097363325665,6428.9484698205215
2022-01-01,4287.352310722546,6594.260171363526
2022-02-01,4215.888972094837,6526.263676748638
2022-03-01,4238.736615801441,6551.632325766261
2022-04-01,4060.675393909094,6375.426998250396
