DateDate,Lower Modal Price,Upper Model Price
2017-12-01,4157.015684972154,4452.544579138782
2018-01-01,4161.083495089479,4549.876029070374
2018-02-01,4147.937807476269,4597.8287659362295
2018-03-01,4018.1573737331514,4517.126354009778
2018-04-01,4004.3112241389035,4545.676106514694
2018-05-01,3988.0072377756524,4567.634250569789
2018-06-01,3964.514213010759,4579.544501535619
2018-07-01,3946.9416263304956,4595.225084690337
2018-08-01,3930.755128307445,4610.5787812018825
2018-09-01,3915.4316951409755,4625.383174462847
2018-10-01,3900.7671356020996,4639.673777693941
2018-11-01,3887.19618479747,4654.235169047796
2018-12-01,3860.851440094194,4692.510164889748
2019-01-01,3894.414077460179,4780.247001156712
2019-02-01,3892.9749656369286,4823.367482391742
2019-03-01,3746.770884212692,4718.394271467072
2019-04-01,3736.1290880598726,4746.621583161007
2019-05-01,3720.954296184491,4768.562981189181
2019-06-01,3696.191671219814,4779.50856722065
2019-07-01,3677.805988546818,4795.640337410956
