DateDate,Lower Modal Price,Upper Model Price
2017-10-01,5062.19672229086,6044.729290447983
2017-11-01,4923.33389262961,6090.923311502455
2017-12-01,5007.608601288557,6315.355982389825
2018-01-01,4945.695203859037,6377.939195290881
2018-02-01,4888.615950003379,6435.145981427793
2018-03-01,4835.445943942491,6488.354347289848
2018-04-01,4785.478867791994,6538.318911974543
2018-05-01,4738.14567517769,6585.51963697481
2018-06-01,4692.344463309572,6629.6457711244975
2018-07-01,4655.017982713347,6678.252589758527
2018-08-01,4565.50382885696,6671.212390204909
2018-09-01,4633.443726428397,6818.433795594436
2018-10-01,4568.863097445881,6923.172473984019
2018-11-01,4459.542134580235,6937.058179820651
2018-12-01,4549.062355345328,7140.256580805148
2019-01-01,4495.089279024249,7194.763673852003
2019-02-01,4443.024305210998,7246.937704942873
2019-03-01,4392.794334952264,7297.202704165301
2019-04-01,4344.227192485794,7345.767285801561
2019-05-01,4297.121266281901,7392.747212556672
