DateDate,Lower Modal Price,Upper Model Price
2017-12-01,4665.902724295103,4710.534232373135
2018-01-01,6407.163556417547,6674.147899076066
2018-02-01,14933.355502666558,16293.678383556251
2018-03-01,56692.13440312895,63408.96057138777
2018-04-01,261217.90770046113,294170.27845923626
2018-05-01,1262943.5170989386,1424392.3873519013
2018-06-01,6169191.97478718,6959990.6225011
2018-07-01,30198999.921517152,34072225.8981606
2018-08-01,147892116.1659459,166862444.8242103
2018-09-01,724329083.2089995,817241952.9324361
2018-10-01,3547600210.501091,4002668620.558544
2018-11-01,17375408554.57985,19604241207.86212
2018-12-01,85101203864.40565,96017573379.5113
2019-01-01,416808386783.9858,470274546469.9604
2019-02-01,2041442762777.769,2303309148214.4126
2019-03-01,9998571795772.025,11281140138096.35
2019-04-01,48970972837693.48,55252731948843.68
2019-05-01,239849873591276.1,270616653206667.1
2019-06-01,1174735941136980.0,1325425375601147.0
2019-07-01,5753617922542494.0,6491664151071332.0
